OrderID,DateKey,CustomerID,ProductID,RepID,Quantity,Discount,SalesAmount,CostAmount,Profit,Region
100367,20230405,137,1059,13,4,0.2,2042.85,1430.24,612.61,Asia Pacific
100368,20251231,80,1026,5,11,0.0,10800.42,5130.0,5670.42,North America
100369,20230603,189,1054,13,1,0.1,117.54,95.38,22.16,Asia Pacific
100370,20230907,120,1079,2,2,0.0,386.66,197.74,188.92,North America
100371,20241104,239,1065,12,2,0.0,570.75,380.53,190.22,Asia Pacific
100372,20240313,32,1093,12,4,0.0,2642.93,1468.54,1174.39,Asia Pacific
100373,20230428,200,1031,1,5,0.0,2693.85,1661.75,1032.1,North America
100374,20250209,240,1078,1,5,0.0,3329.71,1677.04,1652.67,North America
100375,20230925,127,1069,14,2,0.15,549.46,297.26,252.2,Asia Pacific
100376,20251213,87,1046,11,5,0.0,3419.24,1894.16,1525.08,Asia Pacific
100377,20230824,141,1003,1,4,0.0,232.4,111.76,120.64,North America
100378,20240124,105,1019,6,1,0.05,496.78,308.3,188.48,Europe
100379,20250916,102,1038,11,2,0.1,944.54,767.93,176.61,Asia Pacific
100380,20250201,118,1062,4,2,0.15,337.43,235.67,101.76,North America
100381,20240205,52,1058,6,3,0.05,1510.87,1083.43,427.44,Europe
100382,20240915,242,1049,7,3,0.0,70.59,50.53,20.06,Europe
100383,20250205,93,1007,1,4,0.15,474.51,381.03,93.48,North America
100384,20250707,163,1051,3,9,0.05,2407.08,1441.54,965.54,North America
100385,20250502,202,1037,13,2,0.0,1378.76,704.84,673.92,Asia Pacific
100386,20240731,111,1010,9,2,0.05,748.31,552.56,195.75,Europe
100387,20230316,229,1021,12,6,0.0,236.16,111.48,124.68,Asia Pacific
100388,20240310,200,1044,3,3,0.15,1751.16,1194.31,556.85,North America
100389,20230413,68,1085,6,1,0.2,286.8,272.64,14.16,Europe
100390,20250202,210,1098,14,1,0.0,762.39,361.77,400.62,Asia Pacific
100391,20250107,119,1011,7,1,0.1,218.98,149.3,69.68,Europe
100392,20250316,221,1015,12,4,0.05,1677.8,1215.1,462.7,Asia Pacific
100393,20230408,139,1059,12,2,0.0,1276.78,715.12,561.66,Asia Pacific
100394,20250308,9,1021,10,3,0.15,124.46,69.12,55.34,Europe
100395,20250508,1,1020,13,1,0.2,92.15,65.98,26.17,Asia Pacific
100396,20240310,203,1045,8,6,0.0,681.74,351.05,330.69,Europe
100397,20240322,75,1075,4,1,0.0,617.49,407.42,210.07,North America
100398,20230906,149,1003,4,6,0.15,296.31,167.64,128.67,North America
100399,20230615,224,1008,3,4,0.15,754.29,500.72,253.57,North America
100400,20250910,236,1065,5,2,0.05,600.31,421.3,179.01,North America
100401,20251016,168,1088,11,5,0.0,2839.79,1723.1,1116.69,Asia Pacific
100402,20240625,207,1070,14,2,0.1,1185.41,862.78,322.63,Asia Pacific
100403,20250128,104,1004,6,4,0.2,1863.65,1202.5,661.15,Europe
100404,20230322,177,1015,12,3,0.15,907.98,734.94,173.04,Asia Pacific
100405,20230513,142,1028,5,7,0.15,350.93,279.65,71.28,North America
100406,20250307,99,1006,3,7,0.0,4320.47,2897.47,1423.0,North America
100407,20250618,178,1029,8,1,0.0,45.15,28.35,16.8,Europe
100408,20230518,176,1065,14,1,0.0,254.8,169.88,84.92,Asia Pacific
100409,20230703,88,1099,14,8,0.2,4553.41,2843.2,1710.21,Asia Pacific
100410,20250223,19,1035,1,1,0.1,511.69,384.45,127.24,North America
100411,20250910,7,1050,9,7,0.15,240.52,151.12,89.4,Europe
100412,20230310,94,1028,15,6,0.2,283.1,239.7,43.4,Asia Pacific
100413,20240629,153,1051,14,2,0.05,483.14,289.34,193.8,Asia Pacific
100414,20230222,184,1010,8,1,0.0,351.65,246.68,104.97,Europe
100415,20230724,1,1063,14,9,0.0,6126.66,2953.08,3173.58,Asia Pacific
100416,20230506,33,1037,3,3,0.0,1667.85,852.63,815.22,North America
100417,20230212,140,1097,2,1,0.0,224.26,138.92,85.34,North America
100418,20230421,145,1026,3,1,0.2,633.46,376.1,257.36,North America
100419,20250130,216,1077,11,4,0.15,2523.4,1955.88,567.52,Asia Pacific
100420,20250427,132,1015,9,4,0.0,1766.11,1215.1,551.01,Europe
100421,20230405,13,1076,3,1,0.0,108.31,62.23,46.08,North America
100422,20250618,56,1053,14,2,0.05,779.51,414.41,365.1,Asia Pacific
100423,20231226,93,1000,2,2,0.1,593.42,305.88,287.54,North America
100424,20250618,224,1067,5,4,0.0,2978.38,1872.15,1106.23,North America
100425,20231008,142,1043,2,2,0.1,988.88,586.38,402.5,North America
100426,20241028,171,1076,9,5,0.0,606.54,348.49,258.05,Europe
100427,20230403,209,1015,4,4,0.15,1210.64,979.92,230.72,North America
100428,20241102,107,1044,11,4,0.05,2609.57,1592.42,1017.15,Asia Pacific
100429,20230302,176,1030,15,6,0.0,1468.8,951.18,517.62,Asia Pacific
100430,20240925,250,1026,5,7,0.0,6207.87,2948.62,3259.25,North America
100431,20251210,129,1081,13,5,0.05,2679.3,1582.49,1096.81,Asia Pacific
100432,20251025,4,1074,11,2,0.2,77.93,62.82,15.11,Asia Pacific
100433,20240826,18,1044,11,3,0.0,2060.18,1194.31,865.87,Asia Pacific
100434,20241112,144,1042,12,1,0.1,205.24,143.18,62.06,Asia Pacific
100435,20240617,208,1000,4,3,0.0,1107.72,513.88,593.84,North America
100436,20250417,209,1052,5,3,0.1,1855.09,1352.18,502.91,North America
100437,20241006,118,1087,4,3,0.0,1272.0,873.06,398.94,North America
100438,20230821,151,1001,13,3,0.05,1541.45,882.42,659.03,Asia Pacific
100439,20240607,112,1095,14,3,0.0,295.85,140.38,155.47,Asia Pacific
100440,20231212,242,1014,6,2,0.15,545.17,478.0,67.17,Europe
100441,20251205,166,1013,13,1,0.0,183.33,104.0,79.33,Asia Pacific
100442,20240629,20,1099,1,4,0.0,3187.39,1592.19,1595.2,North America
100443,20250304,50,1005,14,5,0.0,176.89,81.41,95.48,Asia Pacific
100444,20230906,143,1077,7,2,0.0,1197.06,788.66,408.4,Europe
100445,20230216,243,1084,11,3,0.15,98.61,63.33,35.28,Asia Pacific
100446,20230802,30,1014,5,3,0.0,962.07,717.0,245.07,North America
100447,20230827,193,1001,6,3,0.05,1541.45,882.42,659.03,Europe
100448,20251215,209,1004,4,7,0.1,3669.06,2104.38,1564.68,North America
100449,20231216,111,1059,6,9,0.05,5458.23,3218.04,2240.19,Europe
100450,20230417,59,1021,10,1,0.1,35.42,18.58,16.84,Europe
100451,20250410,134,1096,7,3,0.0,2508.69,1341.69,1167.0,Europe
100452,20230217,188,1015,2,1,0.0,356.07,244.98,111.09,North America
100453,20231203,106,1047,2,4,0.2,1727.84,1238.12,489.72,North America
100454,20251115,24,1003,15,1,0.0,72.04,34.65,37.39,Asia Pacific
100455,20250314,42,1050,15,2,0.15,68.72,43.18,25.54,Asia Pacific
100456,20230108,207,1031,14,3,0.05,1535.49,997.05,538.44,Asia Pacific
100457,20240916,121,1081,13,3,0.0,1528.43,857.61,670.82,Asia Pacific
100458,20241219,238,1074,8,8,0.1,316.75,226.96,89.79,Europe
100459,20231030,154,1010,9,6,0.0,2109.9,1480.08,629.82,Europe
100460,20240930,149,1072,4,2,0.15,298.28,263.22,35.06,North America
100461,20230225,83,1050,6,1,0.05,30.97,17.41,13.56,Europe
100462,20241226,189,1079,13,2,0.0,433.06,221.47,211.59,Asia Pacific
100463,20240609,238,1022,9,3,0.0,683.16,360.26,322.9,Europe
100464,20240418,72,1073,12,5,0.0,2411.98,1376.37,1035.61,Asia Pacific
100465,20230128,239,1065,13,2,0.2,407.68,339.76,67.92,Asia Pacific
100466,20230319,5,1054,1,3,0.0,391.8,286.14,105.66,North America
100467,20231231,163,1007,2,5,0.05,534.61,384.1,150.51,North America
100468,20241027,149,1052,5,3,0.0,1861.74,1221.33,640.41,North America
100469,20240609,138,1098,13,5,0.15,2926.59,1633.8,1292.79,Asia Pacific
100470,20241129,27,1071,8,2,0.05,673.24,451.16,222.08,Europe
100471,20250601,78,1079,6,2,0.0,479.46,245.2,234.26,Europe
100472,20251027,38,1037,10,1,0.2,551.5,352.42,199.08,Europe
100473,20251023,198,1021,14,5,0.15,207.43,115.2,92.23,Asia Pacific
100474,20250707,74,1058,8,3,0.2,1408.63,1199.51,209.12,Europe
100475,20250119,84,1008,5,2,0.0,550.19,310.45,239.74,North America
100476,20231229,151,1045,14,4,0.15,344.93,208.96,135.97,Asia Pacific
100477,20250316,63,1048,13,3,0.0,1325.44,786.71,538.73,Asia Pacific
100478,20250108,58,1098,12,2,0.15,1296.06,723.54,572.52,Asia Pacific
100479,20251104,92,1044,4,5,0.0,3801.53,2203.79,1597.74,North America
100480,20240429,16,1022,14,2,0.1,409.89,240.17,169.72,Asia Pacific
100481,20230128,43,1046,7,4,0.1,1985.36,1222.04,763.32,Europe
100482,20241214,207,1061,13,1,0.0,204.66,146.28,58.38,Asia Pacific
100483,20251128,209,1001,1,1,0.0,670.67,364.73,305.94,North America
100484,20230327,195,1052,14,4,0.2,1773.09,1453.96,319.13,Asia Pacific
100485,20230506,100,1065,10,5,0.0,1274.0,849.4,424.6,Europe
100486,20250322,75,1092,5,3,0.15,640.15,397.63,242.52,North America
100487,20240620,22,1063,4,1,0.15,648.06,367.49,280.57,North America
100488,20230525,42,1044,13,5,0.15,2605.89,1777.25,828.64,Asia Pacific
100489,20230125,83,1062,10,2,0.15,272.12,190.06,82.06,Europe
100490,20230308,187,1089,12,3,0.0,1601.79,1125.03,476.76,Asia Pacific
100491,20230821,38,1082,9,6,0.2,400.46,243.96,156.5,Europe
100492,20230419,24,1031,11,2,0.0,1077.54,664.7,412.84,Asia Pacific
100493,20230421,35,1085,5,2,0.1,645.3,545.28,100.02,North America
100494,20230816,57,1010,11,2,0.0,703.3,493.36,209.94,Asia Pacific
100495,20230421,145,1088,5,2,0.0,916.06,555.84,360.22,North America
100496,20230203,218,1047,2,5,0.0,2699.75,1547.65,1152.1,North America
100497,20240914,216,1028,13,1,0.2,52.85,44.74,8.11,Asia Pacific
100498,20250117,176,1029,11,5,0.0,225.74,141.73,84.01,Asia Pacific
100499,20240817,50,1054,15,5,0.0,731.36,534.13,197.23,Asia Pacific
100500,20240229,56,1060,14,1,0.2,611.4,362.81,248.59,Asia Pacific
100501,20240904,239,1039,11,2,0.05,438.05,328.36,109.69,Asia Pacific
100502,20241122,102,1005,13,2,0.0,63.91,29.41,34.5,Asia Pacific
100503,20231111,100,1009,6,4,0.0,1097.36,702.48,394.88,Europe
100504,20250526,232,1028,15,3,0.1,197.47,148.61,48.86,Asia Pacific
100505,20241023,131,1031,4,3,0.1,1629.24,1116.7,512.54,North America
100506,20231004,68,1026,6,4,0.0,3167.28,1504.4,1662.88,Europe
100507,20240915,90,1024,14,3,0.05,1034.18,742.39,291.79,Asia Pacific
100508,20240530,115,1071,6,2,0.2,566.94,451.16,115.78,Europe
100509,20250422,10,1079,8,1,0.1,215.76,122.6,93.16,Europe
100510,20231216,241,1099,9,4,0.0,2845.88,1421.6,1424.28,Europe
100511,20250402,185,1019,8,3,0.1,1563.18,1024.0,539.18,Europe
100512,20250128,105,1008,10,1,0.0,275.09,155.22,119.87,Europe
100513,20250617,64,1075,10,1,0.0,683.65,451.07,232.58,Europe
100514,20230831,246,1035,9,3,0.0,1375.5,930.12,445.38,Europe
100515,20240626,168,1041,11,5,0.05,979.78,759.92,219.86,Asia Pacific
100516,20251129,61,1099,1,4,0.15,2999.56,1762.78,1236.78,North America
100517,20230817,152,1004,6,3,0.15,1197.66,727.32,470.34,Europe
100518,20240701,115,1084,10,1,0.05,41.14,23.64,17.5,Europe
100519,20250708,99,1015,1,3,0.1,1192.12,911.33,280.79,North America
100520,20230106,2,1009,5,4,0.05,1042.49,702.48,340.01,North America
100521,20240412,170,1039,3,2,0.2,368.88,328.36,40.52,North America
100522,20230316,47,1017,11,1,0.05,744.32,386.42,357.9,Asia Pacific
100523,20230104,165,1052,13,1,0.2,443.27,363.49,79.78,Asia Pacific
100524,20241007,201,1024,13,1,0.1,326.58,247.46,79.12,Asia Pacific
100525,20230428,5,1038,3,5,0.0,2115.9,1548.25,567.65,North America
100526,20250530,83,1050,10,2,0.0,80.85,43.18,37.67,Europe
100527,20240518,111,1030,8,5,0.0,1370.88,887.77,483.11,Europe
100528,20250804,109,1039,15,2,0.15,433.93,363.54,70.39,Asia Pacific
100529,20240727,106,1042,5,3,0.0,684.13,429.54,254.59,North America
100530,20230713,145,1031,5,4,0.05,2047.33,1329.4,717.93,North America
100531,20250426,135,1024,12,3,0.05,1144.98,821.93,323.05,Asia Pacific
100532,20241215,117,1093,8,5,0.15,2808.11,1835.68,972.43,Europe
100533,20251115,8,1095,9,5,0.1,491.32,259.04,232.28,Europe
100534,20230622,26,1010,12,5,0.0,1758.25,1233.4,524.85,Asia Pacific
100535,20231122,195,1082,15,5,0.0,417.15,203.3,213.85,Asia Pacific
100536,20250415,197,1037,14,2,0.2,1103.0,704.84,398.16,Asia Pacific
100537,20241224,14,1072,14,4,0.2,561.47,526.44,35.03,Asia Pacific
100538,20230813,81,1041,1,1,0.1,165.75,135.7,30.05,North America
100539,20240615,150,1002,5,5,0.15,456.82,373.13,83.69,North America
100540,20230423,237,1032,9,4,0.1,746.64,463.88,282.76,Europe
100541,20230520,63,1066,14,3,0.0,251.88,157.05,94.83,Asia Pacific
100542,20240712,237,1079,10,4,0.2,692.89,442.94,249.95,Europe
100543,20230101,23,1061,6,1,0.0,182.73,130.61,52.12,Europe
100544,20230331,144,1063,13,4,0.05,2586.81,1312.48,1274.33,Asia Pacific
100545,20241015,226,1081,15,1,0.1,458.53,285.87,172.66,Asia Pacific
100546,20231116,22,1069,2,2,0.2,517.14,297.26,219.88,North America
100547,20230519,137,1091,12,1,0.0,773.68,370.25,403.43,Asia Pacific
100548,20250424,32,1087,11,5,0.2,1877.71,1611.01,266.7,Asia Pacific
100549,20230916,158,1023,13,3,0.0,679.62,384.39,295.23,Asia Pacific
100550,20250620,147,1001,11,4,0.1,2414.4,1458.93,955.47,Asia Pacific
100551,20241120,14,1031,13,1,0.0,603.42,372.23,231.19,Asia Pacific
100552,20230110,84,1079,1,1,0.0,193.33,98.87,94.46,North America
100553,20230918,79,1010,8,1,0.0,351.65,246.68,104.97,Europe
100554,20230621,219,1085,13,5,0.0,1792.5,1363.2,429.3,Asia Pacific
100555,20250616,51,1080,14,1,0.0,348.28,186.33,161.95,Asia Pacific
100556,20230113,43,1091,10,2,0.15,1315.26,740.5,574.76,Europe
100557,20231117,191,1004,6,1,0.0,469.67,242.44,227.23,Europe
100558,20231125,144,1007,14,2,0.0,225.1,153.64,71.46,Asia Pacific
100559,20250223,86,1004,14,1,0.1,524.15,300.63,223.52,Asia Pacific
100560,20250215,139,1076,15,1,0.0,134.3,77.17,57.13,Asia Pacific
100561,20250629,158,1086,11,4,0.2,1236.9,1028.11,208.79,Asia Pacific
100562,20231114,126,1002,14,5,0.0,479.85,333.15,146.7,Asia Pacific
100563,20230824,243,1089,13,3,0.0,1601.79,1125.03,476.76,Asia Pacific
100564,20231130,221,1026,13,1,0.0,791.82,376.1,415.72,Asia Pacific
100565,20240111,138,1065,14,3,0.15,727.71,570.8,156.91,Asia Pacific
100566,20240810,62,1011,9,4,0.1,791.16,539.39,251.77,Europe
100567,20240527,67,1043,1,5,0.0,3076.53,1641.86,1434.67,North America
100568,20250706,119,1045,8,6,0.0,754.79,388.67,366.12,Europe
100569,20250522,183,1074,8,7,0.15,289.81,219.86,69.95,Europe
100570,20230927,126,1073,13,1,0.0,430.71,245.78,184.93,Asia Pacific
100571,20250308,250,1054,1,6,0.1,874.5,709.63,164.87,North America
100572,20241225,173,1019,6,4,0.1,1882.54,1233.21,649.33,Europe
100573,20230105,152,1045,7,1,0.0,101.45,52.24,49.21,Europe
100574,20250430,188,1040,2,4,0.1,2873.74,1715.81,1157.93,North America
100575,20230319,73,1015,10,6,0.15,1815.96,1469.88,346.08,Europe
100576,20240727,68,1090,10,4,0.0,877.68,625.95,251.73,Europe
100577,20230512,235,1073,3,2,0.1,775.28,491.56,283.72,North America
100578,20240823,119,1076,10,5,0.1,545.88,348.49,197.39,Europe
100579,20251201,236,1024,4,1,0.0,401.75,273.98,127.77,North America
100580,20230330,181,1000,6,3,0.0,989.04,458.82,530.22,Europe
100581,20240206,29,1004,15,2,0.15,894.25,543.07,351.18,Asia Pacific
100582,20231023,87,1073,11,3,0.1,1162.92,737.34,425.58,Asia Pacific
100583,20240907,35,1067,3,3,0.15,1714.97,1268.23,446.74,North America
100584,20250310,158,1092,13,3,0.1,677.8,397.63,280.17,Asia Pacific
100585,20240226,133,1075,6,2,0.0,1234.98,814.84,420.14,Europe
100586,20251112,167,1093,8,1,0.2,585.22,406.47,178.75,Europe
100587,20240728,221,1084,11,3,0.1,116.94,70.93,46.01,Asia Pacific
100588,20230523,217,1051,3,5,0.0,1135.2,645.85,489.35,North America
100589,20250919,60,1064,9,2,0.2,27.06,19.22,7.84,Europe
100590,20241026,206,1074,2,3,0.2,105.58,85.11,20.47,North America
100591,20230525,70,1047,2,7,0.0,3779.65,2166.71,1612.94,North America
100592,20251003,142,1038,3,2,0.0,1049.49,767.93,281.56,North America
100593,20240517,175,1045,2,1,0.0,113.62,58.51,55.11,North America
100594,20250331,67,1079,3,4,0.15,815.08,490.4,324.68,North America
100595,20230414,53,1044,1,4,0.2,1962.08,1421.8,540.28,North America
100596,20251128,67,1055,2,5,0.1,963.22,740.59,222.63,North America
100597,20230717,59,1083,8,1,0.0,193.33,131.71,61.62,Europe
100598,20240801,178,1086,6,5,0.15,1483.79,1160.77,323.02,Europe
100599,20240126,214,1044,8,2,0.0,1373.46,796.21,577.25,Europe
100600,20240707,146,1066,6,5,0.2,376.14,293.16,82.98,Europe
100601,20251104,62,1031,8,4,0.1,2405.07,1648.46,756.61,Europe
100602,20240422,230,1053,11,4,0.05,1408.14,748.61,659.53,Asia Pacific
100603,20250711,173,1099,9,3,0.1,2382.0,1322.09,1059.91,Europe
100604,20240224,145,1032,1,2,0.15,394.89,259.77,135.12,North America
100605,20230606,166,1053,15,3,0.0,992.58,501.3,491.28,Asia Pacific
100606,20240703,184,1084,6,1,0.05,41.14,23.64,17.5,Europe
100607,20251017,88,1014,12,3,0.15,1014.02,889.08,124.94,Asia Pacific
100608,20250923,247,1033,3,3,0.1,410.7,225.69,185.01,North America
100609,20250808,200,1019,1,4,0.0,2315.82,1365.34,950.48,North America
100610,20231016,9,1048,9,2,0.15,605.71,422.96,182.75,Europe
100611,20230715,223,1017,8,4,0.0,3133.96,1545.68,1588.28,Europe
100612,20240820,210,1076,14,2,0.05,230.48,139.4,91.08,Asia Pacific
100613,20240531,95,1035,3,4,0.0,2054.08,1388.98,665.1,North America
100614,20250514,149,1049,2,1,0.2,20.84,18.65,2.19,North America
100615,20250316,143,1003,10,4,0.2,230.54,138.58,91.96,Europe
100616,20250325,53,1057,3,2,0.15,1121.25,632.87,488.38,North America
100617,20230816,58,1094,15,3,0.05,926.54,642.63,283.91,Asia Pacific
100618,20230804,13,1056,1,2,0.0,1509.24,744.46,764.78,North America
100619,20250805,102,1050,12,3,0.05,115.21,64.77,50.44,Asia Pacific
100620,20230115,90,1036,13,1,0.0,14.6,7.18,7.42,Asia Pacific
100621,20230216,178,1017,9,5,0.15,3329.83,1932.1,1397.73,Europe
100622,20231120,109,1005,14,5,0.0,142.65,65.65,77.0,Asia Pacific
100623,20250423,58,1012,11,4,0.0,1842.79,918.34,924.45,Asia Pacific
100624,20230510,113,1065,14,3,0.05,726.18,509.64,216.54,Asia Pacific
100625,20230405,183,1023,9,1,0.05,215.21,128.13,87.08,Europe
100626,20240918,59,1036,8,2,0.05,31.07,16.08,14.99,Europe
100627,20250124,99,1074,4,5,0.05,231.36,157.05,74.31,North America
100628,20250304,55,1034,4,1,0.0,93.47,42.72,50.75,North America
100629,20230310,53,1065,5,6,0.0,1528.8,1019.28,509.52,North America
100630,20230111,226,1077,15,1,0.1,538.68,394.33,144.35,Asia Pacific
100631,20250521,164,1024,5,6,0.0,2410.49,1643.87,766.62,North America
100632,20240703,151,1041,11,2,0.0,412.54,303.97,108.57,Asia Pacific
100633,20241212,75,1059,3,4,0.2,2287.99,1601.87,686.12,North America
100634,20230123,148,1067,2,2,0.15,1020.82,754.9,265.92,North America
100635,20250325,7,1044,6,3,0.0,2280.92,1322.27,958.65,Europe
100636,20231212,97,1069,13,1,0.15,274.73,148.63,126.1,Asia Pacific
100637,20231029,140,1008,3,3,0.2,532.44,375.54,156.9,North America
100638,20231229,210,1081,11,1,0.0,454.89,255.24,199.65,Asia Pacific
100639,20240131,179,1085,9,1,0.05,381.44,305.36,76.08,Europe
100640,20230806,139,1082,12,2,0.0,166.86,81.32,85.54,Asia Pacific
100641,20230521,167,1093,10,4,0.2,1887.81,1311.2,576.61,Europe
100642,20250815,175,1086,1,5,0.0,1932.66,1285.14,647.52,North America
100643,20250911,101,1039,9,5,0.1,1148.64,908.86,239.78,Europe
100644,20250919,109,1086,11,4,0.1,1391.52,1028.11,363.41,Asia Pacific
100645,20250407,181,1064,10,6,0.0,101.48,57.66,43.82,Europe
100646,20241113,93,1072,2,2,0.0,350.92,263.22,87.7,North America
100647,20250930,161,1047,5,1,0.0,669.54,383.82,285.72,North America
100648,20231222,231,1006,7,5,0.05,2364.31,1669.05,695.26,Europe
100649,20251004,9,1078,7,7,0.0,4661.59,2347.85,2313.74,Europe
100650,20250606,161,1098,5,3,0.0,2287.17,1085.31,1201.86,North America
100651,20230507,234,1088,10,7,0.05,3045.9,1945.44,1100.46,Europe
100652,20251005,48,1022,15,3,0.0,756.35,398.86,357.49,Asia Pacific
100653,20240826,137,1073,14,1,0.0,482.4,275.27,207.13,Asia Pacific
100654,20251010,114,1088,7,2,0.0,1135.91,689.24,446.67,Europe
100655,20230220,32,1092,14,3,0.0,607.35,320.67,286.68,Asia Pacific
100656,20251118,241,1083,9,2,0.0,479.46,326.64,152.82,Europe
100657,20250217,70,1082,2,1,0.05,98.28,50.42,47.86,North America
100658,20250324,176,1006,13,1,0.2,493.77,413.92,79.85,Asia Pacific
100659,20240224,199,1091,7,2,0.1,1559.74,829.36,730.38,Europe
100660,20250909,227,1050,3,2,0.05,76.81,43.18,33.63,North America
100661,20250404,90,1059,15,3,0.0,2374.81,1330.12,1044.69,Asia Pacific
100662,20251021,154,1095,7,2,0.2,174.69,103.61,71.08,Europe
100663,20240720,102,1049,11,2,0.0,47.06,33.69,13.37,Asia Pacific
100664,20240106,36,1032,3,5,0.2,929.15,649.43,279.72,North America
100665,20250724,4,1039,15,4,0.0,1021.02,727.09,293.93,Asia Pacific
100666,20241022,151,1019,11,3,0.1,1411.91,924.91,487.0,Asia Pacific
100667,20250826,95,1034,5,5,0.15,397.25,213.59,183.66,North America
100668,20230721,118,1086,3,7,0.0,2182.04,1450.96,731.08,North America
100669,20231109,51,1084,15,2,0.0,77.34,42.22,35.12,Asia Pacific
100670,20230427,146,1044,8,4,0.2,1962.08,1421.8,540.28,Europe
100671,20250725,232,1032,13,4,0.0,1028.7,575.21,453.49,Asia Pacific
100672,20240728,218,1060,2,2,0.05,1452.08,725.63,726.45,North America
100673,20230901,154,1028,7,7,0.1,371.57,279.65,91.92,Europe
100674,20240620,238,1056,10,6,0.05,4817.49,2501.39,2316.1,Europe
100675,20230316,240,1094,3,3,0.05,926.54,642.63,283.91,North America
100676,20240121,111,1099,9,3,0.0,2390.54,1194.14,1196.4,Europe
100677,20240419,60,1050,7,2,0.05,69.37,39.0,30.37,Europe
100678,20240222,203,1021,9,2,0.0,88.17,41.62,46.55,Europe
100679,20231213,150,1033,2,9,0.0,1104.03,546.03,558.0,North America
100680,20241001,37,1022,2,2,0.05,432.66,240.17,192.49,North America
100681,20250727,92,1084,2,3,0.1,129.47,78.53,50.94,North America
100682,20250812,40,1012,8,4,0.05,1750.65,918.34,832.31,Europe
100683,20250525,50,1083,14,2,0.0,479.46,326.64,152.82,Asia Pacific
100684,20250201,242,1041,10,3,0.0,685.11,504.8,180.31,Europe
100685,20241025,107,1031,14,4,0.1,2172.32,1488.93,683.39,Asia Pacific
